Country	ID	Area	OC	Obs	Threshold	Period	Parameter	Unit	Category	Response	Source	Exclude
HELCOM	SWE-024	24 Stockholm inner archipelago	C	1.620000005	1	20112016	ER Chlorophyll a, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-025	25 G?ta and Nordre ?lv estuary	C	1.860000014	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	0.540000021	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	0.419999987	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	1.149999976	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	1.370000005	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	1.399999976	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	1.399999976	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-015	15 Stockholm archipelago, outer coastal water	C	1.399999976	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	0.709999979	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.99000001	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	1.019999981	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	0.800000012	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	0.649999976	1	20112016	ER Phytoplankton biovolume, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-024	24 Stockholm inner archipelago	C	0.769999981	1	20112016	ER Macrovegetation Quality element, Summer	ER	2	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	0.860000014	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	0.670000017	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	0.689999998	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	0.75	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	0.829999983	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	0.779999971	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	0.709999979	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	0.939999998	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	0.720000029	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	0.75	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	0.730000019	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	1.429999948	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	0.670000017	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-015	15 Stockholm archipelago, outer coastal water	C	0.670000017	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	0.939999998	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.670000017	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	0.790000021	1	20112016	ER Macrovegetation Quality element, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	0.709999979	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	1.25	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	1.200000048	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	1.110000014	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	1.029999971	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	0.899999976	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	0.660000026	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	0.589999974	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	0.660000026	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	0.670000017	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	0.670000017	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	0.819999993	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	1.129999995	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	0.550000012	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-015	15 Stockholm archipelago, outer coastal water	C	0.550000012	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	1.279999971	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.939999998	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	1.24000001	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	1.039999962	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	1.190000057	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-021	21 North Quark outer coastal water	C	0.779999971	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	0.860000014	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-023	23 North Bothnian Bay, outer coastal water	C	0.389999986	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-024	24 Stockholm inner archipelago	C	1.190000057	1	20112016	ER Benthic Quality Index, Summer	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-025	25 G?ta and Nordre ?lv estuary	C	1.200000048	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	3	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	1.210000038	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	1.210000038	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	1.399999976	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	2.299999952	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	1.269999981	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	1.039999962	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	1.279999971	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	0.829999983	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	0.779999971	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	1.460000038	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	1.360000014	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	1.74000001	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	1.840000033	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	1.519999981	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	1.039999962	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	1.129999995	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	1.200000048	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	1.590000033	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-021	21 North Quark outer coastal water	C	1.210000038	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	1.200000048	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-023	23 North Bothnian Bay, outer coastal water	C	1.210000038	1	20112016	ER Dissolved Inorganic Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-025	25 G?ta and Nordre ?lv estuary	C	1.840000033	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	0.910000026	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	0.910000026	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	1.129999995	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	1.360000014	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	1.529999971	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	1.980000019	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	1.429999948	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	1.5	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	1.809999943	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	1.809999943	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	2	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	2.900000095	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	1.809999943	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	0.930000007	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.850000024	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	0.779999971	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	0.74000001	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	0.939999998	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-021	21 North Quark outer coastal water	C	0.75999999	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	0.779999971	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-023	23 North Bothnian Bay, outer coastal water	C	0.74000001	1	20112016	ER Dissolved Inorganic Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-025	25 G?ta and Nordre ?lv estuary	C	0.910000026	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	0.949999988	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	0.839999974	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	0.810000002	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	1.070000052	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	1.039999962	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	1.039999962	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	1.669999957	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	1.019999981	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	0.980000019	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	1.110000014	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	1.159999967	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	1.429999948	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	1.110000014	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	0.970000029	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.879999995	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	0.920000017	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	0.899999976	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	1.179999948	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-021	21 North Quark outer coastal water	C	0.910000026	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	1.00999999	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-023	23 North Bothnian Bay, outer coastal water	C	3.329999924	1	20112016	ER Total Nitrogen, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-025	25 G?ta and Nordre ?lv estuary	C	1.139999986	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-001	1s West Coast inner coastal water	C	0.949999988	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-003	4 West Coast outer coastal water, Kattegat	C	0.949999988	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-004	5 South Halland and north ?resund coastal water	C	1.100000024	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-005	6 ?resund coastal water	C	1.25999999	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-006	7 Sk?ne coastal water	C	1.190000057	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-007	8 Blekinge archipelago and Kalmarsund, inner	C	1.370000005	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-008	9 Blekinge archipelago and Kalmarsund, outer	C	1.190000057	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-009	10 ?land and Gotland coastal water	C	1.200000048	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-010	11 Gotland north-west coastal water	C	1.200000048	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-011	12n ?sterg?tland and Stockholm archipelago	C	1.860000014	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-012	12s ?sterg?tland and Stockholm archipelago	C	1.929999948	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-013	13 ?sterg?tland inner coastal water	C	2.190000057	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-014	14 ?sterg?tland outer coastal water	C	1.860000014	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-016	16 South Bothnian Sea,inner coastal water	C	0.939999998	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-017	17 South Bothnian Sea, outer coastal water	C	0.850000024	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-018	18 North Bothnian Sea, H?ga kusten, inner	C	0.839999974	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-019	19 North Bothnian Sea, H?ga kusten, outer	C	0.899999976	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-020	20 North Quark inner coastal water	C	0.860000014	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-021	21 North Quark outer coastal water	C	0.720000029	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
HELCOM	SWE-022	22 North Bothnian Bay, inner coastal water	C	0.790000021	1	20112016	ER Total Phosphorus, Winter	ER	1	+	HOLAS2EUTRO_20112016_Indicators.xlsx	0
