XCoord;YCoord;OBJECTID;ID;COUNTRY;GRIDCODE;SHAPE_AREA
3380223.87185259;3751902.61961218;6401;UKSC200037;UK;20kmE338N374;997768.267761
3358480.23944943;3649631.74885737;6402;UKSC200507;UK;20kmE334N364;14842915.135917
3363917.35257357;3650678.85483312;6403;UKSC200507;UK;20kmE336N364;52405930.656781
3582730.89557924;4061651.95756012;6404;UKSC200459;UK;20kmE358N406;28887.427255
3577167.04223848;3809847.91735534;6405;UKSC200087;UK;20kmE356N380;23503946.823717
3580177.90557717;3809141.58610832;6406;UKSC200087;UK;20kmE358N380;330158.965915
3578821.17815321;4054865.03448951;6407;UKSC200460;UK;20kmE356N404;82150.514958
3298058.98201864;3939990.52769719;6408;UKSC200477;UK;20kmE328N392;1851.748060
3297644.59418571;3943967.93070894;6409;UKSC200477;UK;20kmE328N394;16898655.061115
3301268.48104698;3945523.72480152;6410;UKSC200477;UK;20kmE330N394;4084407.235665
3590814.48142070;3908030.17884266;6411;UKSC200499;UK;20kmE358N390;119698244.073320
3600830.48709623;3908132.01335392;6412;UKSC200499;UK;20kmE360N390;10177293.130177
3368719.90361947;3656666.82518425;6413;UKSC200506;UK;20kmE336N364;35518042.290367
3368220.10068621;3660554.11948085;6414;UKSC200506;UK;20kmE336N366;2576434.670560
3555465.86531861;3716448.96541934;6415;UKSC200038;UK;20kmE354N370;55563640.351448
3561993.64324042;3715403.98804226;6416;UKSC200038;UK;20kmE356N370;20947372.697822
3552185.20258683;3721668.93878289;6417;UKSC200038;UK;20kmE354N372;21925020.515295
3396205.21190213;3750155.08445872;6418;UKSC200039;UK;20kmE338N374;4837403.384965
3386048.71354634;3747708.87634704;6419;UKSC200040;UK;20kmE338N374;12998241.352937
3496486.38836121;3733321.64486407;6420;UKSC200041;UK;20kmE348N372;52704006.004266
3506156.86556581;3732774.32522798;6421;UKSC200041;UK;20kmE350N372;114195375.158122
3517905.66478692;3728739.48036223;6422;UKSC200044;UK;20kmE350N372;36021072.033506
3523756.10212169;3733505.13684785;6423;UKSC200044;UK;20kmE352N372;64131434.085200
3399431.87852532;3753450.08324052;6424;UKSC200045;UK;20kmE338N374;8422834.505867
3400845.07169025;3754955.54323398;6425;UKSC200045;UK;20kmE340N374;12138994.311898
3402899.51459015;3760845.95749040;6426;UKSC200045;UK;20kmE340N376;2170937.429100
3509945.04063400;3738779.70321731;6427;UKSC200048;UK;20kmE350N372;17818443.735059
3512708.11168650;3742596.79905054;6428;UKSC200048;UK;20kmE350N374;45531184.089024
3401878.54503001;3765425.06191644;6429;UKSC200049;UK;20kmE340N376;9647898.912590
3518319.66603762;3745728.90949425;6430;UKSC200050;UK;20kmE350N374;23075067.016014
3524566.90033804;3745900.38145418;6431;UKSC200050;UK;20kmE352N374;67470161.279683
3407839.81196214;3766668.14545103;6432;UKSC200051;UK;20kmE340N376;10148877.456541
3708416.46924066;4206699.70385583;6433;UKSC200445;UK;20kmE370N420;1481.721089
3708502.44864558;4206690.25311792;6434;UKSC200446;UK;20kmE370N420;1146.728911
3720999.74614998;4222505.80696014;6435;UKSC200449;UK;20kmE372N422;9215.052248
3606448.11904640;4081412.08393726;6436;UKSC200453;UK;20kmE360N408;3220.359289
3605276.54841423;4081800.88870858;6437;UKSC200454;UK;20kmE360N408;6686.091420
3608782.93512004;4081241.77701293;6438;UKSC200456;UK;20kmE360N408;2305.727510
3563422.45975231;4058875.80310378;6439;UKSC200462;UK;20kmE356N404;5324870.711327
3562254.69557407;4060908.53940839;6440;UKSC200462;UK;20kmE356N406;2541985.680549
3578489.72886420;4030744.19519226;6441;UKSC200226;UK;20kmE356N402;29935537.693112
3586127.87669510;4035552.65324760;6442;UKSC200226;UK;20kmE358N402;102360510.701045
3593435.19331866;4044103.74267834;6443;UKSC200226;UK;20kmE358N404;111988401.115827
3600179.82815649;4043742.51966835;6444;UKSC200226;UK;20kmE360N404;1318686.892097
3593433.99089591;4054528.54965429;6445;UKSC200229;UK;20kmE358N404;126334358.610083
3604282.94105088;4055476.27832644;6446;UKSC200229;UK;20kmE360N404;82589674.282412
3594284.39329353;4061747.02435345;6447;UKSC200229;UK;20kmE358N406;36560688.008074
3603244.01147132;4061377.20138185;6448;UKSC200229;UK;20kmE360N406;16094956.806525
3552107.60148856;4036853.32555038;6449;UKSC200231;UK;20kmE354N402;36974431.490074
3550410.95376944;4049771.23115598;6450;UKSC200231;UK;20kmE354N404;141821890.358762
3570917.78245018;4059467.33950336;6451;UKSC200232;UK;20kmE356N404;116229.153413
3576445.03734867;4058447.80721095;6452;UKSC200234;UK;20kmE356N404;22022270.181055
3584033.57068296;4056131.77198080;6453;UKSC200234;UK;20kmE358N404;40807878.412932
3576521.99246032;4060973.88555397;6454;UKSC200234;UK;20kmE356N406;10182280.629558
3580639.32030395;4060239.85131172;6455;UKSC200234;UK;20kmE358N406;688792.208096
3554285.06713907;4059093.52209103;6456;UKSC200237;UK;20kmE354N404;9464704.603289
3556057.36271982;4069287.26934977;6457;UKSC200237;UK;20kmE354N406;112457900.785894
3567529.12696704;4077546.18097808;6458;UKSC200237;UK;20kmE356N406;75260806.495617
3559052.88080630;4080465.78228604;6459;UKSC200237;UK;20kmE354N408;1972854.934461
3575026.06287738;4086286.49236707;6460;UKSC200237;UK;20kmE356N408;103071449.844252
3581166.53202681;4087785.88102651;6461;UKSC200237;UK;20kmE358N408;22728036.417823
3493429.25538468;4075875.13796443;6462;UKSC200239;UK;20kmE348N406;96336162.184797
3502230.17308734;4078344.53933235;6463;UKSC200239;UK;20kmE350N406;16282580.822502
3496430.49300948;4082802.44318148;6464;UKSC200239;UK;20kmE348N408;43856402.237176
3502695.61520757;4083387.32190078;6465;UKSC200239;UK;20kmE350N408;38832245.239702
3399167.85455596;4099378.77528014;6466;UKSC200240;UK;20kmE338N408;2315914.401475
3402693.49923415;4099097.71791330;6467;UKSC200240;UK;20kmE340N408;10354462.574358
3398388.96433523;4104804.47093736;6468;UKSC200240;UK;20kmE338N410;31241925.388562
3403777.52341043;4105074.17579235;6469;UKSC200240;UK;20kmE340N410;78162431.065820
3418323.75640014;4098777.26772567;6470;UKSC200241;UK;20kmE340N408;9133950.312587
3423149.49579189;4098359.97925359;6471;UKSC200241;UK;20kmE342N408;22148522.657430
3417768.98484525;4103976.08505411;6472;UKSC200241;UK;20kmE340N410;38163122.046045
3423656.33704259;4104589.57392343;6473;UKSC200241;UK;20kmE342N410;68420077.320483
3610295.79108918;4059720.72485419;6474;UKSC200242;UK;20kmE360N404;767741.388873
3599500.53076915;4073347.03645079;6475;UKSC200242;UK;20kmE358N406;4957015.244348
3608657.89387474;4072216.43593435;6476;UKSC200242;UK;20kmE360N406;215003721.779905
3621434.01151930;4078157.66213730;6477;UKSC200242;UK;20kmE362N406;11068255.595587
3614855.02924606;4080875.48461962;6478;UKSC200242;UK;20kmE360N408;14045146.341983
3620540.79576987;4080180.12693974;6479;UKSC200242;UK;20kmE362N408;438353.491730
3598889.57459365;4078810.41057769;6480;UKSC200244;UK;20kmE358N406;4862723.119733
3600689.84873720;4079246.48441680;6481;UKSC200244;UK;20kmE360N406;2226415.396376
3623142.95398628;4079760.48496506;6482;UKSC200244;UK;20kmE362N406;863830.996144
3578514.33086070;4097504.58908177;6483;UKSC200244;UK;20kmE356N408;13210670.493786
3591517.19125767;4091986.49721301;6484;UKSC200244;UK;20kmE358N408;224298197.071153
3610998.79791342;4088926.99541488;6485;UKSC200244;UK;20kmE360N408;251501406.641172
3622502.99047754;4090551.34181277;6486;UKSC200244;UK;20kmE362N408;92119057.522611
3591214.35842344;4101407.39942565;6487;UKSC200244;UK;20kmE358N410;33736091.084035
3619369.45402492;4100090.40633627;6488;UKSC200244;UK;20kmE360N410;252567.090526
3620556.33709802;4100085.72679208;6489;UKSC200244;UK;20kmE362N410;212613.597226
3703689.43318309;4165394.88110946;6490;UKSC200246;UK;20kmE370N416;9557240.357423
3679734.11663186;4176465.38677215;6491;UKSC200247;UK;20kmE366N416;621654.678895
3681142.63506037;4176174.43184208;6492;UKSC200247;UK;20kmE368N416;3304582.180266
3359656.80504758;3774463.14718708;6493;UKSC200052;UK;20kmE334N376;1286203.860075
3362544.85231101;3776397.41477698;6494;UKSC200052;UK;20kmE336N376;14322946.345884
3365926.84298743;3780042.27687718;6495;UKSC200052;UK;20kmE336N378;45838.107591
3314536.72126246;3772229.67464692;6496;UKSC200053;UK;20kmE330N376;119297911.878628
3325068.02179646;3773829.31491453;6497;UKSC200053;UK;20kmE332N376;86795864.433967
3317490.93273625;3782113.18568205;6498;UKSC200053;UK;20kmE330N378;23708178.875481
3325994.20146221;3783688.31053786;6499;UKSC200053;UK;20kmE332N378;78606240.031845
3534700.31406147;3745348.96409826;6500;UKSC200054;UK;20kmE352N374;64826729.616851
3544789.36000796;3750011.78682333;6501;UKSC200054;UK;20kmE354N374;61079475.665129
3558404.14722456;3719148.82332556;6502;UKSC200055;UK;20kmE354N370;5966532.633603
3562528.72834867;3718708.00393161;6503;UKSC200055;UK;20kmE356N370;10635786.856236
3535451.16617875;3739352.41603580;6504;UKSC200055;UK;20kmE352N372;12894038.331460
3552142.26473616;3731940.37280660;6505;UKSC200055;UK;20kmE354N372;243605618.336556
3561333.84017017;3723665.50636559;6506;UKSC200055;UK;20kmE356N372;22001398.377383
3535940.18428816;3741381.52607323;6507;UKSC200055;UK;20kmE352N374;25027545.962522
3548696.05653505;3744452.10473756;6508;UKSC200055;UK;20kmE354N374;126962345.752453
3324459.42085624;3805192.87876862;6509;UKSC200060;UK;20kmE332N380;4363512.456814
3346291.06049261;3799793.80217059;6510;UKSC200061;UK;20kmE334N378;1226464.051568
3347147.07550567;3801258.75242084;6511;UKSC200061;UK;20kmE334N380;10271696.131583
3371350.98030147;3797671.40607377;6512;UKSC200062;UK;20kmE336N378;3988733.320741
3316683.25270660;3805539.33947399;6513;UKSC200063;UK;20kmE330N380;12108994.213258
3357316.56507779;3804659.60228737;6514;UKSC200065;UK;20kmE334N380;9491735.938242
3360274.39092560;3803429.37151029;6515;UKSC200065;UK;20kmE336N380;340216.593829
3368668.03806888;3799642.62419982;6516;UKSC200067;UK;20kmE336N378;787345.963423
3371167.13089702;3802806.57500223;6517;UKSC200067;UK;20kmE336N380;6610117.421508
3557988.22436872;3769112.63005042;6518;UKSC200068;UK;20kmE354N376;40059056.294935
3562712.10894006;3769138.57801665;6519;UKSC200068;UK;100kmE35N37;56933468.190110
3547435.00628343;3757171.94279320;6520;UKSC200069;UK;20kmE354N374;53241179.949076
3537123.89434616;3768192.44232546;6521;UKSC200069;UK;20kmE352N376;81617123.236919
3543282.34530735;3769037.41678323;6522;UKSC200069;UK;20kmE354N376;100638094.044572
3337702.20665144;3817745.84371713;6523;UKSC200071;UK;20kmE332N380;14296379.017880
3341914.37068305;3818380.99642598;6524;UKSC200071;UK;20kmE334N380;10797061.682852
3335060.15582960;3820127.84043356;6525;UKSC200071;UK;20kmE332N382;195220.892021
3343625.48347314;3820175.70933461;6526;UKSC200071;UK;20kmE334N382;349133.583562
3694930.98270616;4166151.48593707;6527;UKSC200509;UK;20kmE368N416;455004.262433
3559245.28568793;3997538.12031279;6528;UKSC200473;UK;20kmE354N398;147744.304898
3561176.92614942;3996437.89001277;6529;UKSC200473;UK;20kmE356N398;838827.228169
3559313.12683063;4036724.60646273;6530;UKSC200474;UK;20kmE354N402;3138077.854289
3569497.82388434;4037721.87792944;6531;UKSC200474;UK;20kmE356N402;49281581.616364
3581651.87245150;4039798.38176734;6532;UKSC200474;UK;20kmE358N402;775449.824605
3558956.78871986;4051941.68211929;6533;UKSC200474;UK;20kmE354N404;8108744.667892
3569780.48507394;4046351.24822022;6534;UKSC200474;UK;20kmE356N404;188223159.401586
3581928.50713484;4042325.23968578;6535;UKSC200474;UK;20kmE358N404;14012176.164150
3297521.87369533;3929900.92983126;6536;UKSC200479;UK;20kmE328N392;71039981.321698
3301998.27814591;3934769.99681474;6537;UKSC200479;UK;20kmE330N392;46268919.938947
3299390.72680242;3940572.36228040;6538;UKSC200479;UK;20kmE328N394;1542075.592533
3304326.22148475;3942450.62087783;6539;UKSC200479;UK;20kmE330N394;34476737.239830
3378904.16420475;4020735.09225733;6540;UKSC200481;UK;20kmE336N402;3594325.656798
3380845.00437322;4021488.23652741;6541;UKSC200481;UK;20kmE338N402;4688168.280775
3374972.71013923;4014752.17958902;6542;UKSC200481;UK;20kmE336N400;70072684.412236
3380458.78489078;4017780.12065995;6543;UKSC200481;UK;20kmE338N400;4582000.172462
3319991.50455895;3967030.37148204;6544;UKSC200482;UK;20kmE330N396;737.502588
3330358.58423200;3969836.40768704;6545;UKSC200482;UK;20kmE332N396;127541171.278133
3341818.27448337;3973239.92586836;6546;UKSC200482;UK;20kmE334N396;19671482.399233
3329797.00151291;3975532.88867834;6547;UKSC200483;UK;20kmE332N396;1069635.735006
3695322.56086304;4169190.41868166;6548;UKSC200248;UK;20kmE368N416;3640967.520327
3699885.35488172;4168542.37471015;6549;UKSC200250;UK;20kmE368N416;97077.030950
3702162.87717692;4170576.25636354;6550;UKSC200250;UK;20kmE370N416;3343475.933241
3693654.71790788;4134493.09649173;6551;UKSC200256;UK;20kmE368N412;65199950.903003
3697003.33194383;4146940.91044779;6552;UKSC200256;UK;20kmE368N414;81255626.998086
3704715.47070846;4153685.08479119;6553;UKSC200256;UK;20kmE370N414;128867132.086490
3699379.07019873;4161025.62857815;6554;UKSC200256;UK;20kmE368N416;2142249.092415
3710327.71172916;4163029.33276807;6555;UKSC200256;UK;20kmE370N416;71824949.626779
3683800.95371854;4175727.33103858;6556;UKSC200257;UK;20kmE368N416;7506748.769889
3695055.56134462;4173774.99309032;6557;UKSC200258;UK;20kmE368N416;5486212.178814
3692291.91281669;4176343.48914523;6558;UKSC200259;UK;20kmE368N416;6349981.851420
3702850.05685041;4177074.01033952;6559;UKSC200260;UK;20kmE370N416;3515592.813998
3292674.33266701;3927823.28305097;6560;UKSC200122;UK;20kmE328N392;3311286.606209
3297177.75925923;3951630.46573369;6561;UKSC200396;UK;20kmE328N394;424283.671450
3297879.26001253;3952929.24986622;6562;UKSC200397;UK;20kmE328N394;3622709.973561
3302529.46991157;3951514.45329423;6563;UKSC200397;UK;20kmE330N394;4293652.407004
3299980.73364077;3948482.21850299;6564;UKSC200399;UK;20kmE328N394;4937.292520
3301738.60982156;3949613.76791410;6565;UKSC200399;UK;20kmE330N394;2944920.160323
3548188.94659890;3778133.38728291;6566;UKSC200072;UK;20kmE354N376;33799551.926814
3551164.56508104;3782001.36915548;6567;UKSC200072;UK;20kmE354N378;39173488.317230
3330706.42115467;3824227.07298462;6568;UKSC200074;UK;20kmE332N382;29320784.662483
3379313.79814009;3815102.75618712;6569;UKSC200075;UK;20kmE336N380;590464.746791
3384560.99629388;3815068.17501220;6570;UKSC200075;UK;20kmE338N380;15056350.344223
3557837.51413146;3787137.51919821;6571;UKSC200078;UK;20kmE354N378;50079928.091826
3563182.05259408;3792983.09535488;6572;UKSC200078;UK;20kmE356N378;69688118.795578
3399199.45566476;3829315.97791868;6573;UKSC200080;UK;20kmE338N382;1665841.363020
3403901.38703440;3829557.46023505;6574;UKSC200080;UK;20kmE340N382;6788019.722674
3374540.88383155;3818359.25526641;6575;UKSC200081;UK;20kmE336N380;21877339.959818
3381767.03877500;3819533.16121050;6576;UKSC200081;UK;20kmE338N380;2705547.393871
3377443.22818804;3822389.78072395;6577;UKSC200081;UK;20kmE336N382;27321710.498691
3387312.58792772;3827602.47460135;6578;UKSC200081;UK;20kmE338N382;96756766.003631
3566114.68941779;3799280.30404601;6579;UKSC200084;UK;20kmE356N378;8429221.973565
3570163.12190661;3804553.77856102;6580;UKSC200084;UK;20kmE356N380;83248775.126380
3359027.04431733;3845832.56485667;6581;UKSC200085;UK;20kmE334N384;3171940.682002
3360190.38085892;3845339.42553433;6582;UKSC200085;UK;20kmE336N384;111597.136108
3359362.90105771;3849684.80074850;6583;UKSC200088;UK;20kmE334N384;1893417.269184
3362555.86895558;3849296.08736117;6584;UKSC200088;UK;20kmE336N384;6882360.380898
3498867.60026343;3938698.21687939;6585;UKSC200484;UK;20kmE348N392;2720640.048094
3507323.27980303;3936603.58136185;6586;UKSC200484;UK;20kmE350N392;61002012.779319
3584694.45597010;3822078.74465077;6603;UKSC200092;UK;20kmE358N382;24252243.559534
3267332.46941121;3889589.28829785;6604;UKSC200096;UK;20kmE326N388;6059734.348222
3375475.73463384;3871485.29313745;6605;UKSC200098;UK;20kmE336N386;26838089.958707
3382990.39579953;3867908.93959784;6606;UKSC200098;UK;20kmE338N386;5416877.865922
3275394.77945363;3892604.30535651;6607;UKSC200100;UK;20kmE326N388;17438.783821
3597292.87836508;3839599.92399636;6608;UKSC200105;UK;20kmE358N382;4437868.037903
3596750.65019434;3843591.29399921;6609;UKSC200105;UK;20kmE358N384;43037901.065067
3600295.95217204;3843152.64159895;6610;UKSC200105;UK;20kmE360N384;2817184.833223
3389281.54182827;3878997.62592552;6611;UKSC200106;UK;20kmE338N386;9118461.444602
3378774.59921015;3885203.88176348;6612;UKSC200106;UK;20kmE336N388;8735111.985319
3383678.39353592;3883308.93464260;6613;UKSC200106;UK;20kmE338N388;18928943.805739
3368675.63954363;3892062.02952458;6614;UKSC200108;UK;20kmE336N388;3538376.320315
3361082.51882241;3897741.03222027;6615;UKSC200110;UK;20kmE336N388;2947254.454850
3394894.91314301;3893624.16688301;6616;UKSC200111;UK;20kmE338N388;12071021.803309
3359658.79182055;3905280.81246097;6617;UKSC200112;UK;20kmE334N390;749328.485852
3361389.51045640;3906058.11717258;6618;UKSC200112;UK;20kmE336N390;3133420.420893
3439480.50372881;3608597.30064434;6619;UKSC200005;UK;20kmE342N360;2686165.745558
3448435.78858943;3608386.10057160;6620;UKSC200005;UK;20kmE344N360;131978816.463241
3393688.48812134;3899415.66465563;6621;UKSC200114;UK;20kmE338N388;1070757.170162
3400006.06523906;3899892.46575893;6622;UKSC200114;UK;20kmE340N388;1077.384042
3396629.08377133;3901360.14506789;6623;UKSC200114;UK;20kmE338N390;2245553.284685
3400013.29846487;3900234.71746215;6624;UKSC200114;UK;20kmE340N390;4773.890019
3370483.34035139;3899674.45602593;6625;UKSC200115;UK;20kmE336N388;1980163.382880
3368233.69478256;3903319.26858881;6626;UKSC200115;UK;20kmE336N390;25676930.773087
3597913.78910709;3851121.29391828;6627;UKSC200117;UK;20kmE358N384;41312857.996974
3602771.30481592;3856049.53224430;6628;UKSC200117;UK;20kmE360N384;47589445.365603
3608281.39748555;3863526.48007656;6629;UKSC200117;UK;20kmE360N386;60653415.956362
3613502.50471375;3867675.25602993;6630;UKSC200118;UK;20kmE360N386;19333116.403692
3343136.29386336;3915458.22923720;6631;UKSC200121;UK;20kmE334N390;8840856.495723
3440385.13227079;4005954.48546481;6632;UKSC200364;UK;20kmE344N400;117333.292986
3445932.34675088;4019475.41761305;6633;UKSC200365;UK;20kmE344N400;139922.494729
3438885.05498296;4023047.49020160;6634;UKSC200367;UK;20kmE342N402;14806239.726368
3442925.91692136;4023693.74748660;6635;UKSC200367;UK;20kmE344N402;46912602.440939
3419555.66941856;4005579.29963447;6636;UKSC200367;UK;20kmE340N400;1926333.040252
3432289.62223524;4009560.10004074;6637;UKSC200367;UK;20kmE342N400;180052864.734069
3441859.74625936;4017760.99202089;6638;UKSC200367;UK;20kmE344N400;17889121.309547
3720851.02744672;4221583.21214901;6639;UKSC200448;UK;20kmE372N422;41227.361996
3701050.68076155;4214720.53781710;6640;UKSC200450;UK;20kmE370N420;14827.097547
3726237.09496536;4222727.41921427;6641;UKSC200444;UK;20kmE372N422;57328.554569
3709834.84704910;4202707.59875456;6642;UKSC200447;UK;20kmE370N420;72679.886179
3695955.62511115;4196284.02031333;6643;UKSC200451;UK;20kmE368N418;13438.016907
3705119.19665584;4178094.45166431;6644;UKSC200452;UK;20kmE370N416;8467.984011
3361884.48541597;3999531.44365109;6645;UKSC200368;UK;20kmE336N398;215790.320827
3291400.21417268;3963689.84983432;6646;UKSC200370;UK;20kmE328N396;85625.782886
3301877.03513346;3962813.21844672;6647;UKSC200371;UK;20kmE330N396;41922.177394
3579477.21837420;4044696.59079618;6648;UKSC200461;UK;20kmE356N404;66693.798180
3605290.91788605;4081549.63972140;6649;UKSC200455;UK;20kmE360N408;4887.878130
3605851.41579195;4079536.13900541;6650;UKSC200457;UK;20kmE360N406;9745.279101
3583255.70047667;4075566.34569875;6651;UKSC200458;UK;20kmE358N406;17434.108594
3691092.94275460;4157092.68541408;6652;UKSC200469;UK;20kmE368N414;2681498.940188
3693532.86854033;4161763.00823887;6653;UKSC200469;UK;20kmE368N416;1799450.999981
3494236.32196773;3952880.82103577;6654;UKSC200475;UK;20kmE348N394;6715006.892383
3302348.09169572;3962894.35555489;6655;UKSC200372;UK;20kmE330N396;46705.814801
3304746.85034363;3965431.80964442;6656;UKSC200373;UK;20kmE330N396;34446.588095
3306666.35807289;3964514.15916667;6657;UKSC200374;UK;20kmE330N396;71561.736674
3334812.46694862;4028088.97894137;6658;UKSC200476;UK;20kmE332N402;73933578.596853
3350423.58026658;4031971.69036717;6659;UKSC200476;UK;20kmE334N402;150321144.897373
3365819.08952701;4036921.25681038;6660;UKSC200476;UK;20kmE336N402;79846585.046616
3373624.32398834;4042906.96346270;6661;UKSC200476;UK;20kmE336N404;81705308.302562
3381307.31931684;4046108.61124708;6662;UKSC200476;UK;20kmE338N404;15538444.323592
3695442.15735646;4164637.80777017;6663;UKSC200470;UK;20kmE368N416;1216390.559695
3688338.85460687;4185615.57607876;6664;UKSC200264;UK;20kmE368N418;4180857.755753
3704644.07790883;4187970.09275262;6665;UKSC200266;UK;20kmE370N418;33689.973760
3698216.81235103;4190187.64656275;6666;UKSC200269;UK;20kmE368N418;3271207.555179
3700267.10929495;4188687.23465131;6667;UKSC200269;UK;20kmE370N418;308502.455097
3304142.04693764;3962899.16901870;6668;UKSC200376;UK;20kmE330N396;188529.287490
3306097.93457824;3961174.40588177;6669;UKSC200377;UK;20kmE330N396;44830.971364
3292044.00560461;3935052.83322432;6670;UKSC200478;UK;20kmE328N392;21447429.198054
3292313.45567519;3950513.35139008;6671;UKSC200480;UK;20kmE328N394;28376228.759470
3317417.17915072;3979282.01396140;6672;UKSC200485;UK;20kmE330N396;4065009.771809
3320096.85381900;3979895.69818862;6673;UKSC200485;UK;20kmE332N396;45385.826205
3315640.67687797;3989749.74906970;6674;UKSC200485;UK;20kmE330N398;144087130.774974
3321732.16489823;3988753.31198332;6675;UKSC200485;UK;20kmE332N398;31854818.298984
3319494.99483185;4020678.87491648;6676;UKSC200487;UK;20kmE330N402;1537865.984036
3325613.55529398;4023618.00977872;6677;UKSC200487;UK;20kmE332N402;56773763.427076
3315353.49282976;3998927.74808167;6678;UKSC200487;UK;20kmE330N398;16795017.764649
3320193.11732394;3998993.33132975;6679;UKSC200487;UK;20kmE332N398;462120.108336
3316306.18085648;4008101.27373383;6680;UKSC200487;UK;20kmE330N400;107360754.246234
3322034.59210356;4014786.28090011;6681;UKSC200487;UK;20kmE332N400;43648558.517126
3373004.64283468;3911088.12953351;6682;UKSC200491;UK;20kmE336N390;206039029.646036
3380434.17394186;3903895.22694117;6683;UKSC200491;UK;20kmE338N390;3126007.999934
3374099.96260500;3927377.70898611;6684;UKSC200491;UK;20kmE336N392;129559770.023322
3380513.76564154;3934352.95305707;6685;UKSC200491;UK;20kmE338N392;2236222.069381
3695726.58783052;4192597.23298138;6686;UKSC200271;UK;20kmE368N418;3163061.674971
3694445.63521379;4194740.96098871;6687;UKSC200272;UK;20kmE368N418;161859.101510
3315681.49451282;3957990.72655363;6688;UKSC200378;UK;20kmE330N394;26882950.214667
3320072.08203324;3959924.36471826;6689;UKSC200378;UK;20kmE332N394;24531.827900
3313380.57352788;3966810.07228100;6690;UKSC200378;UK;20kmE330N396;160509340.608095
3321098.46293082;3963222.91626703;6691;UKSC200378;UK;20kmE332N396;11505025.224795
3302930.61269934;3960461.91136183;6692;UKSC200383;UK;20kmE330N396;70381.321101
3303918.06892801;3959986.27203763;6693;UKSC200384;UK;20kmE330N394;1462.645296
3304002.64148219;3960079.26242719;6694;UKSC200384;UK;20kmE330N396;31847.628711
3359427.17004107;3914837.45337256;6695;UKSC200492;UK;20kmE334N390;8547348.155691
3361490.37283000;3914226.07366336;6696;UKSC200492;UK;20kmE336N390;26381894.424599
3359689.69032011;3921953.67574301;6697;UKSC200492;UK;20kmE334N392;2374620.587593
3365634.52865506;3930900.73755382;6698;UKSC200492;UK;20kmE336N392;136123387.343187
3364388.80492947;3940133.64443678;6699;UKSC200492;UK;20kmE336N394;226886.894512
3277485.77490358;3894619.77159592;6700;UKSC200494;UK;20kmE326N388;51789834.131873
3284451.40294513;3895671.45528744;6701;UKSC200494;UK;20kmE328N388;81756808.064429
3278019.20105326;3902006.15465002;6702;UKSC200494;UK;20kmE326N390;16611421.755374
3284395.97392978;3901989.10177182;6703;UKSC200494;UK;20kmE328N390;29922575.467230
3513026.56836530;3915290.47816233;6704;UKSC200496;UK;20kmE350N390;6455449.323307
3710014.42032954;4197549.85162953;6705;UKSC200503;UK;20kmE370N418;30810863.157550
3699379.95365366;4206617.88984252;6706;UKSC200503;UK;20kmE368N420;3457896.083555
3705809.47426436;4209577.19014063;6707;UKSC200503;UK;20kmE370N420;137198688.283781
3703621.83544770;4220023.39333587;6708;UKSC200503;UK;20kmE370N422;15294.824132
3371534.69233323;3938729.46493340;6709;UKSC200504;UK;20kmE336N392;22182176.856301
3372778.99590918;3950688.37452164;6710;UKSC200504;UK;20kmE336N394;265701853.269514
3381051.45398483;3955343.56400281;6711;UKSC200504;UK;20kmE338N394;20135119.561045
3356553.59555533;3971771.64711362;6712;UKSC200504;UK;20kmE334N396;106321554.143277
3370193.35483036;3970183.67197128;6713;UKSC200504;UK;20kmE336N396;391155611.196632
3387482.00102460;3973436.86680968;6714;UKSC200504;UK;20kmE338N396;209435927.218556
3400134.92111259;3975301.47727740;6715;UKSC200504;UK;20kmE340N396;152073.224079
3359025.82508446;3980616.46614062;6716;UKSC200504;UK;20kmE334N398;2702456.327154
3372954.29331066;3988694.44775029;6717;UKSC200504;UK;20kmE336N398;265666360.920098
3376017.26041544;4000645.19673884;6718;UKSC200504;UK;20kmE336N400;9823568.494984
3380630.51684257;4000844.95936393;6719;UKSC200504;UK;20kmE338N400;2397424.996104
3385669.00137738;3987340.75328940;6720;UKSC200504;UK;100kmE33N39;187072943.237984
3708921.15450423;4191271.12701526;6721;UKSC200273;UK;20kmE370N418;2950294.501561
3704596.31577029;4195293.04809216;6722;UKSC200276;UK;20kmE370N418;3456267.496982
3304610.11127385;3956216.13125951;6723;UKSC200389;UK;20kmE330N394;130505.330246
3306486.56240164;3956912.47597804;6724;UKSC200391;UK;20kmE330N394;14071974.599658
3303945.63498374;3960593.39949160;6725;UKSC200391;UK;20kmE330N396;1157463.712012
3305057.74713506;3956302.99830651;6726;UKSC200388;UK;20kmE330N394;10685.514359
3679847.04286348;4138821.28529735;6727;UKSC200508;UK;20kmE366N412;769616.324248
3685735.60818908;4134525.56756862;6728;UKSC200508;UK;20kmE368N412;89058979.820571
3679856.39950520;4141322.55897569;6729;UKSC200508;UK;20kmE366N414;828633.141146
3685702.89672738;4150567.15594441;6730;UKSC200508;UK;20kmE368N414;151788965.539307
3688434.19298701;4165449.75733036;6731;UKSC200508;UK;20kmE368N416;117525672.141280
3672853.17656776;4193687.29246855;6732;UKSC200279;UK;20kmE366N418;178899077.119660
3685546.26112807;4193661.18558179;6733;UKSC200279;UK;20kmE368N418;148942939.822200
3675886.89897751;4202575.76837120;6734;UKSC200279;UK;20kmE366N420;45441011.499640
