XCoord;YCoord;GRIDCODE;REGION
4750000.00000000;2230000.00000000;20kmE474N222;Mediterranean Sea
4770000.00000000;2230000.00000000;20kmE476N222;Mediterranean Sea
4790000.00000000;2230000.00000000;20kmE478N222;Mediterranean Sea
4810000.00000000;2230000.00000000;20kmE480N222;Mediterranean Sea
4830000.00000000;2230000.00000000;20kmE482N222;Mediterranean Sea
4850000.00000000;2230000.00000000;20kmE484N222;Mediterranean Sea
4870000.00000000;2230000.00000000;20kmE486N222;Mediterranean Sea
4890000.00000000;2230000.00000000;20kmE488N222;Mediterranean Sea
4910000.00000000;2230000.00000000;20kmE490N222;Mediterranean Sea
4930000.00000000;2230000.00000000;20kmE492N222;Mediterranean Sea
4950000.00000000;2230000.00000000;20kmE494N222;Mediterranean Sea
4970000.00000000;2230000.00000000;20kmE496N222;Mediterranean Sea
4990000.00000000;2230000.00000000;20kmE498N222;Mediterranean Sea
5810000.00000000;2230000.00000000;20kmE580N222;Black Sea
5830000.00000000;2230000.00000000;20kmE582N222;Black Sea
5850000.00000000;2230000.00000000;20kmE584N222;Black Sea
5870000.00000000;2230000.00000000;20kmE586N222;Black Sea
5890000.00000000;2230000.00000000;20kmE588N222;Black Sea
5910000.00000000;2230000.00000000;20kmE590N222;Black Sea
5930000.00000000;2230000.00000000;20kmE592N222;Black Sea
5950000.00000000;2230000.00000000;20kmE594N222;Black Sea
5970000.00000000;2230000.00000000;20kmE596N222;Black Sea
5990000.00000000;2230000.00000000;20kmE598N222;Black Sea
6010000.00000000;2230000.00000000;20kmE600N222;Black Sea
6030000.00000000;2230000.00000000;20kmE602N222;Black Sea
6050000.00000000;2230000.00000000;20kmE604N222;Black Sea
6070000.00000000;2230000.00000000;20kmE606N222;Black Sea
1270000.00000000;2250000.00000000;20kmE126N224;North-east Atlantic Ocean
1290000.00000000;2250000.00000000;20kmE128N224;North-east Atlantic Ocean
1310000.00000000;2250000.00000000;20kmE130N224;North-east Atlantic Ocean
2750000.00000000;2250000.00000000;20kmE274N224;North-east Atlantic Ocean
2770000.00000000;2250000.00000000;20kmE276N224;North-east Atlantic Ocean
3730000.00000000;2250000.00000000;20kmE372N224;Mediterranean Sea
3750000.00000000;2250000.00000000;20kmE374N224;Mediterranean Sea
3770000.00000000;2250000.00000000;20kmE376N224;Mediterranean Sea
3790000.00000000;2250000.00000000;20kmE378N224;Mediterranean Sea
3870000.00000000;2250000.00000000;20kmE386N224;Mediterranean Sea
3890000.00000000;2250000.00000000;20kmE388N224;Mediterranean Sea
3910000.00000000;2250000.00000000;20kmE390N224;Mediterranean Sea
3930000.00000000;2250000.00000000;20kmE392N224;Mediterranean Sea
3950000.00000000;2250000.00000000;20kmE394N224;Mediterranean Sea
3970000.00000000;2250000.00000000;20kmE396N224;Mediterranean Sea
3990000.00000000;2250000.00000000;20kmE398N224;Mediterranean Sea
4010000.00000000;2250000.00000000;20kmE400N224;Mediterranean Sea
4030000.00000000;2250000.00000000;20kmE402N224;Mediterranean Sea
4050000.00000000;2250000.00000000;20kmE404N224;Mediterranean Sea
4070000.00000000;2250000.00000000;20kmE406N224;Mediterranean Sea
4310000.00000000;2250000.00000000;20kmE430N224;Mediterranean Sea
4330000.00000000;2250000.00000000;20kmE432N224;Mediterranean Sea
4350000.00000000;2250000.00000000;20kmE434N224;Mediterranean Sea
4370000.00000000;2250000.00000000;20kmE436N224;Mediterranean Sea
4610000.00000000;2250000.00000000;20kmE460N224;Mediterranean Sea
4630000.00000000;2250000.00000000;20kmE462N224;Mediterranean Sea
4770000.00000000;2250000.00000000;20kmE476N224;Mediterranean Sea
4790000.00000000;2250000.00000000;20kmE478N224;Mediterranean Sea
4810000.00000000;2250000.00000000;20kmE480N224;Mediterranean Sea
4830000.00000000;2250000.00000000;20kmE482N224;Mediterranean Sea
4850000.00000000;2250000.00000000;20kmE484N224;Mediterranean Sea
4870000.00000000;2250000.00000000;20kmE486N224;Mediterranean Sea
4890000.00000000;2250000.00000000;20kmE488N224;Mediterranean Sea
4910000.00000000;2250000.00000000;20kmE490N224;Mediterranean Sea
4930000.00000000;2250000.00000000;20kmE492N224;Mediterranean Sea
4950000.00000000;2250000.00000000;20kmE494N224;Mediterranean Sea
5790000.00000000;2250000.00000000;20kmE578N224;Black Sea
5810000.00000000;2250000.00000000;20kmE580N224;Black Sea
5830000.00000000;2250000.00000000;20kmE582N224;Black Sea
5990000.00000000;2250000.00000000;20kmE598N224;Black Sea
6010000.00000000;2250000.00000000;20kmE600N224;Black Sea
6030000.00000000;2250000.00000000;20kmE602N224;Black Sea
6050000.00000000;2250000.00000000;20kmE604N224;Black Sea
6070000.00000000;2250000.00000000;20kmE606N224;Black Sea
6090000.00000000;2250000.00000000;20kmE608N224;Black Sea
6110000.00000000;2250000.00000000;20kmE610N224;Black Sea
1270000.00000000;2270000.00000000;20kmE126N226;North-east Atlantic Ocean
1290000.00000000;2270000.00000000;20kmE128N226;North-east Atlantic Ocean
1310000.00000000;2270000.00000000;20kmE130N226;North-east Atlantic Ocean
2750000.00000000;2270000.00000000;20kmE274N226;North-east Atlantic Ocean
2770000.00000000;2270000.00000000;20kmE276N226;North-east Atlantic Ocean
3750000.00000000;2270000.00000000;20kmE374N226;Mediterranean Sea
3770000.00000000;2270000.00000000;20kmE376N226;Mediterranean Sea
3790000.00000000;2270000.00000000;20kmE378N226;Mediterranean Sea
3810000.00000000;2270000.00000000;20kmE380N226;Mediterranean Sea
3830000.00000000;2270000.00000000;20kmE382N226;Mediterranean Sea
3850000.00000000;2270000.00000000;20kmE384N226;Mediterranean Sea
3870000.00000000;2270000.00000000;20kmE386N226;Mediterranean Sea
3890000.00000000;2270000.00000000;20kmE388N226;Mediterranean Sea
3910000.00000000;2270000.00000000;20kmE390N226;Mediterranean Sea
3930000.00000000;2270000.00000000;20kmE392N226;Mediterranean Sea
3950000.00000000;2270000.00000000;20kmE394N226;Mediterranean Sea
4050000.00000000;2270000.00000000;20kmE404N226;Mediterranean Sea
4070000.00000000;2270000.00000000;20kmE406N226;Mediterranean Sea
4090000.00000000;2270000.00000000;20kmE408N226;Mediterranean Sea
4110000.00000000;2270000.00000000;20kmE410N226;Mediterranean Sea
4310000.00000000;2270000.00000000;20kmE430N226;Mediterranean Sea
4330000.00000000;2270000.00000000;20kmE432N226;Mediterranean Sea
4350000.00000000;2270000.00000000;20kmE434N226;Mediterranean Sea
4590000.00000000;2270000.00000000;20kmE458N226;Mediterranean Sea
4610000.00000000;2270000.00000000;20kmE460N226;Mediterranean Sea
4630000.00000000;2270000.00000000;20kmE462N226;Mediterranean Sea
4790000.00000000;2270000.00000000;20kmE478N226;Mediterranean Sea
4810000.00000000;2270000.00000000;20kmE480N226;Mediterranean Sea
4830000.00000000;2270000.00000000;20kmE482N226;Mediterranean Sea
4850000.00000000;2270000.00000000;20kmE484N226;Mediterranean Sea
4870000.00000000;2270000.00000000;20kmE486N226;Mediterranean Sea
4890000.00000000;2270000.00000000;20kmE488N226;Mediterranean Sea
4910000.00000000;2270000.00000000;20kmE490N226;Mediterranean Sea
5790000.00000000;2270000.00000000;20kmE578N226;Black Sea
5810000.00000000;2270000.00000000;20kmE580N226;Black Sea
6090000.00000000;2270000.00000000;20kmE608N226;Black Sea
6110000.00000000;2270000.00000000;20kmE610N226;Black Sea
2750000.00000000;2290000.00000000;20kmE274N228;North-east Atlantic Ocean
2770000.00000000;2290000.00000000;20kmE276N228;North-east Atlantic Ocean
3790000.00000000;2290000.00000000;20kmE378N228;Mediterranean Sea
3810000.00000000;2290000.00000000;20kmE380N228;Mediterranean Sea
3830000.00000000;2290000.00000000;20kmE382N228;Mediterranean Sea
3850000.00000000;2290000.00000000;20kmE384N228;Mediterranean Sea
3870000.00000000;2290000.00000000;20kmE386N228;Mediterranean Sea
3890000.00000000;2290000.00000000;20kmE388N228;Mediterranean Sea
3910000.00000000;2290000.00000000;20kmE390N228;Mediterranean Sea
4070000.00000000;2290000.00000000;20kmE406N228;Mediterranean Sea
4090000.00000000;2290000.00000000;20kmE408N228;Mediterranean Sea
4110000.00000000;2290000.00000000;20kmE410N228;Mediterranean Sea
4130000.00000000;2290000.00000000;20kmE412N228;Mediterranean Sea
4150000.00000000;2290000.00000000;20kmE414N228;Mediterranean Sea
4330000.00000000;2290000.00000000;20kmE432N228;Mediterranean Sea
4350000.00000000;2290000.00000000;20kmE434N228;Mediterranean Sea
4570000.00000000;2290000.00000000;20kmE456N228;Mediterranean Sea
4590000.00000000;2290000.00000000;20kmE458N228;Mediterranean Sea
4610000.00000000;2290000.00000000;20kmE460N228;Mediterranean Sea
4630000.00000000;2290000.00000000;20kmE462N228;Mediterranean Sea
4750000.00000000;2290000.00000000;20kmE474N228;Mediterranean Sea
4770000.00000000;2290000.00000000;20kmE476N228;Mediterranean Sea
4790000.00000000;2290000.00000000;20kmE478N228;Mediterranean Sea
4810000.00000000;2290000.00000000;20kmE480N228;Mediterranean Sea
4830000.00000000;2290000.00000000;20kmE482N228;Mediterranean Sea
4850000.00000000;2290000.00000000;20kmE484N228;Mediterranean Sea
4870000.00000000;2290000.00000000;20kmE486N228;Mediterranean Sea
4890000.00000000;2290000.00000000;20kmE488N228;Mediterranean Sea
5770000.00000000;2290000.00000000;20kmE576N228;Black Sea
5790000.00000000;2290000.00000000;20kmE578N228;Black Sea
5810000.00000000;2290000.00000000;20kmE580N228;Black Sea
6090000.00000000;2290000.00000000;20kmE608N228;Black Sea
6110000.00000000;2290000.00000000;20kmE610N228;Black Sea
6130000.00000000;2290000.00000000;20kmE612N228;Black Sea
2770000.00000000;2310000.00000000;20kmE276N230;North-east Atlantic Ocean
2790000.00000000;2310000.00000000;20kmE278N230;North-east Atlantic Ocean
2810000.00000000;2310000.00000000;20kmE280N230;North-east Atlantic Ocean
3310000.00000000;2310000.00000000;20kmE330N230;North-east Atlantic Ocean
3330000.00000000;2310000.00000000;20kmE332N230;North-east Atlantic Ocean
3350000.00000000;2310000.00000000;20kmE334N230;North-east Atlantic Ocean
3370000.00000000;2310000.00000000;20kmE336N230;North-east Atlantic Ocean
3850000.00000000;2310000.00000000;20kmE384N230;Mediterranean Sea
4110000.00000000;2310000.00000000;20kmE410N230;Mediterranean Sea
4130000.00000000;2310000.00000000;20kmE412N230;Mediterranean Sea
4150000.00000000;2310000.00000000;20kmE414N230;Mediterranean Sea
4170000.00000000;2310000.00000000;20kmE416N230;Mediterranean Sea
4190000.00000000;2310000.00000000;20kmE418N230;Mediterranean Sea
4310000.00000000;2310000.00000000;20kmE430N230;Mediterranean Sea
4330000.00000000;2310000.00000000;20kmE432N230;Mediterranean Sea
4350000.00000000;2310000.00000000;20kmE434N230;Mediterranean Sea
4530000.00000000;2310000.00000000;20kmE452N230;Mediterranean Sea
4550000.00000000;2310000.00000000;20kmE454N230;Mediterranean Sea
4570000.00000000;2310000.00000000;20kmE456N230;Mediterranean Sea
4590000.00000000;2310000.00000000;20kmE458N230;Mediterranean Sea
4730000.00000000;2310000.00000000;20kmE472N230;Mediterranean Sea
4750000.00000000;2310000.00000000;20kmE474N230;Mediterranean Sea
4770000.00000000;2310000.00000000;20kmE476N230;Mediterranean Sea
4790000.00000000;2310000.00000000;20kmE478N230;Mediterranean Sea
4810000.00000000;2310000.00000000;20kmE480N230;Mediterranean Sea
4830000.00000000;2310000.00000000;20kmE482N230;Mediterranean Sea
4850000.00000000;2310000.00000000;20kmE484N230;Mediterranean Sea
5730000.00000000;2310000.00000000;20kmE572N230;Black Sea
5750000.00000000;2310000.00000000;20kmE574N230;Black Sea
5770000.00000000;2310000.00000000;20kmE576N230;Black Sea
5790000.00000000;2310000.00000000;20kmE578N230;Black Sea
6110000.00000000;2310000.00000000;20kmE610N230;Black Sea
6130000.00000000;2310000.00000000;20kmE612N230;Black Sea
6150000.00000000;2310000.00000000;20kmE614N230;Black Sea
1290000.00000000;2330000.00000000;20kmE128N232;North-east Atlantic Ocean
1310000.00000000;2330000.00000000;20kmE130N232;North-east Atlantic Ocean
1330000.00000000;2330000.00000000;20kmE132N232;North-east Atlantic Ocean
2770000.00000000;2330000.00000000;20kmE276N232;North-east Atlantic Ocean
2790000.00000000;2330000.00000000;20kmE278N232;North-east Atlantic Ocean
2810000.00000000;2330000.00000000;20kmE280N232;North-east Atlantic Ocean
3250000.00000000;2330000.00000000;20kmE324N232;North-east Atlantic Ocean
3270000.00000000;2330000.00000000;20kmE326N232;North-east Atlantic Ocean
3290000.00000000;2330000.00000000;20kmE328N232;North-east Atlantic Ocean
3310000.00000000;2330000.00000000;20kmE330N232;North-east Atlantic Ocean
3330000.00000000;2330000.00000000;20kmE332N232;North-east Atlantic Ocean
3350000.00000000;2330000.00000000;20kmE334N232;North-east Atlantic Ocean
3370000.00000000;2330000.00000000;20kmE336N232;North-east Atlantic Ocean
3390000.00000000;2330000.00000000;20kmE338N232;North-east Atlantic Ocean
4170000.00000000;2330000.00000000;20kmE416N232;Mediterranean Sea
4190000.00000000;2330000.00000000;20kmE418N232;Mediterranean Sea
4270000.00000000;2330000.00000000;20kmE426N232;Mediterranean Sea
4290000.00000000;2330000.00000000;20kmE428N232;Mediterranean Sea
4310000.00000000;2330000.00000000;20kmE430N232;Mediterranean Sea
4330000.00000000;2330000.00000000;20kmE432N232;Mediterranean Sea
4510000.00000000;2330000.00000000;20kmE450N232;Mediterranean Sea
4530000.00000000;2330000.00000000;20kmE452N232;Mediterranean Sea
4550000.00000000;2330000.00000000;20kmE454N232;Mediterranean Sea
4570000.00000000;2330000.00000000;20kmE456N232;Mediterranean Sea
4710000.00000000;2330000.00000000;20kmE470N232;Mediterranean Sea
4730000.00000000;2330000.00000000;20kmE472N232;Mediterranean Sea
4750000.00000000;2330000.00000000;20kmE474N232;Mediterranean Sea
4770000.00000000;2330000.00000000;20kmE476N232;Mediterranean Sea
4790000.00000000;2330000.00000000;20kmE478N232;Mediterranean Sea
4810000.00000000;2330000.00000000;20kmE480N232;Mediterranean Sea
5730000.00000000;2330000.00000000;20kmE572N232;Black Sea
5750000.00000000;2330000.00000000;20kmE574N232;Black Sea
5770000.00000000;2330000.00000000;20kmE576N232;Black Sea
6130000.00000000;2330000.00000000;20kmE612N232;Black Sea
6150000.00000000;2330000.00000000;20kmE614N232;Black Sea
6170000.00000000;2330000.00000000;20kmE616N232;Black Sea
1270000.00000000;2350000.00000000;20kmE126N234;North-east Atlantic Ocean
1290000.00000000;2350000.00000000;20kmE128N234;North-east Atlantic Ocean
1310000.00000000;2350000.00000000;20kmE130N234;North-east Atlantic Ocean
1330000.00000000;2350000.00000000;20kmE132N234;North-east Atlantic Ocean
2750000.00000000;2350000.00000000;20kmE274N234;North-east Atlantic Ocean
2770000.00000000;2350000.00000000;20kmE276N234;North-east Atlantic Ocean
2790000.00000000;2350000.00000000;20kmE278N234;North-east Atlantic Ocean
2810000.00000000;2350000.00000000;20kmE280N234;North-east Atlantic Ocean
3150000.00000000;2350000.00000000;20kmE314N234;North-east Atlantic Ocean
3170000.00000000;2350000.00000000;20kmE316N234;North-east Atlantic Ocean
3190000.00000000;2350000.00000000;20kmE318N234;North-east Atlantic Ocean
3210000.00000000;2350000.00000000;20kmE320N234;North-east Atlantic Ocean
3230000.00000000;2350000.00000000;20kmE322N234;North-east Atlantic Ocean
3250000.00000000;2350000.00000000;20kmE324N234;North-east Atlantic Ocean
3270000.00000000;2350000.00000000;20kmE326N234;North-east Atlantic Ocean
3290000.00000000;2350000.00000000;20kmE328N234;North-east Atlantic Ocean
3310000.00000000;2350000.00000000;20kmE330N234;North-east Atlantic Ocean
3390000.00000000;2350000.00000000;20kmE338N234;North-east Atlantic Ocean
3410000.00000000;2350000.00000000;20kmE340N234;North-east Atlantic Ocean
4170000.00000000;2350000.00000000;20kmE416N234;Mediterranean Sea
4190000.00000000;2350000.00000000;20kmE418N234;Mediterranean Sea
4210000.00000000;2350000.00000000;20kmE420N234;Mediterranean Sea
4230000.00000000;2350000.00000000;20kmE422N234;Mediterranean Sea
3030000.00000000;2410000.00000000;20kmE302N240;North-east Atlantic Ocean
3050000.00000000;2410000.00000000;20kmE304N240;North-east Atlantic Ocean
3070000.00000000;2410000.00000000;20kmE306N240;North-east Atlantic Ocean
3090000.00000000;2410000.00000000;20kmE308N240;North-east Atlantic Ocean
3410000.00000000;2410000.00000000;20kmE340N240;North-east Atlantic Ocean
3430000.00000000;2410000.00000000;20kmE342N240;North-east Atlantic Ocean
4490000.00000000;2410000.00000000;20kmE448N240;Mediterranean Sea
4510000.00000000;2410000.00000000;20kmE450N240;Mediterranean Sea
4530000.00000000;2410000.00000000;20kmE452N240;Mediterranean Sea
4610000.00000000;2410000.00000000;20kmE460N240;Mediterranean Sea
4630000.00000000;2410000.00000000;20kmE462N240;Mediterranean Sea
4650000.00000000;2410000.00000000;20kmE464N240;Mediterranean Sea
4670000.00000000;2410000.00000000;20kmE466N240;Mediterranean Sea
4690000.00000000;2410000.00000000;20kmE468N240;Mediterranean Sea
4710000.00000000;2410000.00000000;20kmE470N240;Mediterranean Sea
4730000.00000000;2410000.00000000;20kmE472N240;Mediterranean Sea
5750000.00000000;2410000.00000000;20kmE574N240;Black Sea
5770000.00000000;2410000.00000000;20kmE576N240;Black Sea
5790000.00000000;2410000.00000000;20kmE578N240;Black Sea
6210000.00000000;2410000.00000000;20kmE620N240;Black Sea
6230000.00000000;2410000.00000000;20kmE622N240;Black Sea
6250000.00000000;2410000.00000000;20kmE624N240;Black Sea
6270000.00000000;2410000.00000000;20kmE626N240;Black Sea
6290000.00000000;2410000.00000000;20kmE628N240;Black Sea
6310000.00000000;2410000.00000000;20kmE630N240;Black Sea
6330000.00000000;2410000.00000000;20kmE632N240;Black Sea
6370000.00000000;2410000.00000000;20kmE636N240;Black Sea
6390000.00000000;2410000.00000000;20kmE638N240;Black Sea
6410000.00000000;2410000.00000000;20kmE640N240;Black Sea
6430000.00000000;2410000.00000000;20kmE642N240;Black Sea
6450000.00000000;2410000.00000000;20kmE644N240;Black Sea
6470000.00000000;2410000.00000000;20kmE646N240;Black Sea
6490000.00000000;2410000.00000000;20kmE648N240;Black Sea
6510000.00000000;2410000.00000000;20kmE650N240;Black Sea
6530000.00000000;2410000.00000000;20kmE652N240;Black Sea
6550000.00000000;2410000.00000000;20kmE654N240;Black Sea
6570000.00000000;2410000.00000000;20kmE656N240;Black Sea
6590000.00000000;2410000.00000000;20kmE658N240;Black Sea
6610000.00000000;2410000.00000000;20kmE660N240;Black Sea
6630000.00000000;2410000.00000000;20kmE662N240;Black Sea
6650000.00000000;2410000.00000000;20kmE664N240;Black Sea
6670000.00000000;2410000.00000000;20kmE666N240;Black Sea
2750000.00000000;2430000.00000000;20kmE274N242;North-east Atlantic Ocean
2770000.00000000;2430000.00000000;20kmE276N242;North-east Atlantic Ocean
2790000.00000000;2430000.00000000;20kmE278N242;North-east Atlantic Ocean
2810000.00000000;2430000.00000000;20kmE280N242;North-east Atlantic Ocean
