GridID,Category,SubstGroup,Substance,Type,Tissue,Unit,BASIS,Threshold,Value,CR
20kmE416N340,Sediment,Metals,HG,,,µg/kg,,150,160.2359876,1.068239917
20kmE416N340,Sediment,PAHs,ICDP,,,µg/kg,,240,18.17588157,0.07573284
20kmE416N340,Sediment,PAHs,NAP,,,µg/kg,,160,4.503296324,0.028145602
20kmE416N340,Sediment,PAHs,PA,,,µg/kg,,240,29.00919023,0.120871626
20kmE416N340,Sediment,Metals,PB,,,µg/kg,,47000,39946.34894,0.849922318
20kmE416N340,Sediment,PAHs,PYR,,,µg/kg,,665,39.81113842,0.059866374
20kmE416N340,Sediment,Metals,ZN,,,µg/kg,,150000,104279.8336,0.69519889
20kmE416N344,Sediment,Metals,CD,,,µg/kg,,1200,493.0063669,0.410838639
20kmE416N344,Sediment,Metals,CR,,,µg/kg,,81000,102383.4,1.263992593
20kmE416N344,Sediment,Metals,CU,,,µg/kg,,34000,28106.78394,0.826670116
20kmE416N344,Sediment,Metals,HG,,,µg/kg,,150,396.5057181,2.643371454
20kmE416N344,Sediment,Metals,PB,,,µg/kg,,47000,87203.48526,1.855393303
20kmE416N344,Sediment,Metals,ZN,,,µg/kg,,150000,220423.2069,1.469488046
20kmE416N346,Sediment,PAHs,ANT,,,µg/kg,,85,0.790287689,0.009297502
20kmE416N346,Sediment,PAHs,BAP,,,µg/kg,,430,1.284110856,0.002986304
20kmE416N346,Sediment,PAHs,BGHIP,,,µg/kg,,85,2.413549516,0.0283947
20kmE416N346,Sediment,PAHs,BAA,,,µg/kg,,261,1.216491429,0.004660887
20kmE416N346,Sediment,PCBs,CB101,,,µg/kg,,3,0.018436233,0.006145411
20kmE416N346,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.016567248,0.027612079
20kmE416N346,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.023966227,0.0030337
20kmE416N346,Sediment,PCBs,CB153,,,µg/kg,,40,0.035298831,0.000882471
20kmE416N346,Sediment,PCBs,CB180,,,µg/kg,,12,0.012878674,0.001073223
20kmE416N346,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.016048512,0.009440301
20kmE416N346,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.007562504,0.002800927
20kmE416N346,Sediment,Metals,CD,,,µg/kg,,1200,522.9712747,0.435809396
20kmE416N346,Sediment,Metals,CR,,,µg/kg,,81000,99096.25139,1.223410511
20kmE416N346,Sediment,Metals,CU,,,µg/kg,,34000,26025.17434,0.765446304
20kmE416N346,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.013732516,0.006242053
20kmE416N346,Sediment,PAHs,FLU,,,µg/kg,,600,2.671565915,0.00445261
20kmE416N346,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.015239883,0.000761994
20kmE416N346,Sediment,Metals,HG,,,µg/kg,,150,232.5953416,1.550635611
20kmE416N346,Sediment,PAHs,ICDP,,,µg/kg,,240,2.485747575,0.010357282
20kmE416N346,Sediment,PAHs,NAP,,,µg/kg,,160,1.599549392,0.009997184
20kmE416N346,Sediment,PAHs,PA,,,µg/kg,,240,1.759856781,0.007332737
20kmE416N346,Sediment,Metals,PB,,,µg/kg,,47000,140023.1718,2.97921642
20kmE416N346,Sediment,PAHs,PYR,,,µg/kg,,665,2.084154828,0.003134067
20kmE416N346,Sediment,Metals,ZN,,,µg/kg,,150000,591161.3118,3.941075412
20kmE418N232,Sediment,PAHs,ANT,,,µg/kg,,85,1.807940786,0.021269892
20kmE418N232,Sediment,PAHs,BAP,,,µg/kg,,430,13.1075707,0.030482723
20kmE418N232,Sediment,PAHs,BGHIP,,,µg/kg,,85,10.84764471,0.12761935
20kmE418N232,Sediment,PAHs,BAA,,,µg/kg,,261,9.491689125,0.036366625
20kmE418N232,Sediment,PCBs,CB101,,,µg/kg,,3,0.180794079,0.060264693
20kmE418N232,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.135595559,0.225992598
20kmE418N232,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.451985196,0.057213316
20kmE418N232,Sediment,PCBs,CB153,,,µg/kg,,40,0.271191118,0.006779778
20kmE418N232,Sediment,PCBs,CB180,,,µg/kg,,12,0.180794079,0.015066173
20kmE418N232,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.090397039,0.053174729
20kmE418N232,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.04519852,0.016740192
20kmE418N232,Sediment,Metals,CD,,,µg/kg,,1200,82.76177266,0.068968144
20kmE418N232,Sediment,PAHs,CHR,,,µg/kg,,384,14.01154109,0.036488388
20kmE418N232,Sediment,Metals,CR,,,µg/kg,,81000,28139.0027,0.347395095
20kmE418N232,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.04519852,0.020544782
20kmE418N232,Sediment,Other organohalogens,DIELD,,,µg/kg,,2,0.01129963,0.005649815
20kmE418N232,Sediment,PAHs,FLU,,,µg/kg,,600,23.05124502,0.038418742
20kmE418N232,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.01129963,0.000564981
20kmE418N232,Sediment,Metals,HG,,,µg/kg,,150,91.03794993,0.606919666
20kmE418N232,Sediment,PAHs,ICDP,,,µg/kg,,240,9.491689125,0.039548705
20kmE418N232,Sediment,PAHs,NAP,,,µg/kg,,160,2.711911179,0.016949445
20kmE418N232,Sediment,PAHs,PA,,,µg/kg,,240,10.84764471,0.04519852
20kmE418N232,Sediment,Metals,PB,,,µg/kg,,47000,13241.88363,0.281742205
20kmE418N232,Sediment,PAHs,PYR,,,µg/kg,,665,18.53139305,0.027866756
20kmE418N232,Sediment,Organotins,TBTIN,,,µg/kg,,1.6,0.000564981,0.000353113
20kmE418N234,Sediment,PAHs,ANT,,,µg/kg,,85,54.91620137,0.646072957
20kmE418N234,Sediment,PAHs,BAP,,,µg/kg,,430,397.7469729,0.92499296
20kmE418N234,Sediment,PAHs,BGHIP,,,µg/kg,,85,140.3414035,1.651075335
20kmE418N234,Sediment,PAHs,BAA,,,µg/kg,,261,200.6814272,0.768894357
20kmE418N234,Sediment,PCBs,CB101,,,µg/kg,,3,1.81268663,0.604228877
20kmE418N234,Sediment,PCBs,CB118,,,µg/kg,,0.6,1.109397665,1.848996108
20kmE418N234,Sediment,PCBs,CB138,,,µg/kg,,7.9,2.184670447,0.276540563
20kmE418N234,Sediment,PCBs,CB153,,,µg/kg,,40,3.475540168,0.086888504
20kmE418N234,Sediment,PCBs,CB180,,,µg/kg,,12,2.854964493,0.237913708
20kmE418N234,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.22196993,0.130570547
20kmE418N234,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.507895765,0.188109543
20kmE418N234,Sediment,Metals,CD,,,µg/kg,,1200,260.6995839,0.217249653
20kmE418N234,Sediment,PAHs,CHR,,,µg/kg,,384,267.8012289,0.697399034
20kmE418N234,Sediment,Metals,CR,,,µg/kg,,81000,46925.9251,0.579332409
20kmE418N234,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.04519852,0.020544782
20kmE418N234,Sediment,Other organohalogens,DIELD,,,µg/kg,,2,0.01129963,0.005649815
20kmE418N234,Sediment,PAHs,FLU,,,µg/kg,,600,387.8032985,0.646338831
20kmE418N234,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.01129963,0.000564981
20kmE418N234,Sediment,Metals,HG,,,µg/kg,,150,910.3794993,6.069196662
20kmE418N234,Sediment,PAHs,ICDP,,,µg/kg,,240,133.1096403,0.554623501
20kmE418N234,Sediment,PAHs,NAP,,,µg/kg,,160,13.33356329,0.083334771
20kmE418N234,Sediment,PAHs,PA,,,µg/kg,,240,173.3363228,0.722234678
20kmE418N234,Sediment,Metals,PB,,,µg/kg,,47000,43449.93065,0.924466609
20kmE418N234,Sediment,PAHs,PYR,,,µg/kg,,665,344.6387123,0.518253703
20kmE418N234,Sediment,Organotins,TBTIN,,,µg/kg,,1.6,0.001073465,0.000670916
20kmE418N336,Sediment,PAHs,ANT,,,µg/kg,,85,17.8,0.209411765
20kmE418N336,Sediment,PAHs,BAP,,,µg/kg,,430,70.4,0.16372093
20kmE418N336,Sediment,PAHs,BGHIP,,,µg/kg,,85,65.4,0.769411765
20kmE418N336,Sediment,PAHs,BAA,,,µg/kg,,261,61,0.233716475
20kmE418N336,Sediment,PCBs,CB101,,,µg/kg,,3,2.125,0.708333333
20kmE418N336,Sediment,PCBs,CB118,,,µg/kg,,0.6,2.125,3.541666667
20kmE418N336,Sediment,PCBs,CB138,,,µg/kg,,7.9,2.125,0.268987342
20kmE418N336,Sediment,PCBs,CB153,,,µg/kg,,40,2.125,0.053125
20kmE418N336,Sediment,PCBs,CB180,,,µg/kg,,12,2.125,0.177083333
20kmE418N336,Sediment,PCBs,CB28,,,µg/kg,,1.7,2.125,1.25
20kmE418N336,Sediment,PCBs,CB52,,,µg/kg,,2.7,2.125,0.787037037
20kmE418N336,Sediment,Metals,CD,,,µg/kg,,1200,341.3923122,0.284493594
20kmE418N336,Sediment,PAHs,CHR,,,µg/kg,,384,75.5,0.196614583
20kmE418N336,Sediment,Metals,CR,,,µg/kg,,81000,65381.8004,0.807182721
20kmE418N336,Sediment,Metals,CU,,,µg/kg,,34000,14897.11908,0.438150561
20kmE418N336,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,2.125,0.965909091
20kmE418N336,Sediment,Other organohalogens,DIELD,,,µg/kg,,2,2.125,1.0625
20kmE418N336,Sediment,PAHs,FLU,,,µg/kg,,600,151.1,0.251833333
20kmE418N336,Sediment,Organochlorines,HCB,,,µg/kg,,20,2.125,0.10625
20kmE418N336,Sediment,Metals,HG,,,µg/kg,,150,166.9029082,1.112686055
20kmE418N336,Sediment,PAHs,ICDP,,,µg/kg,,240,71.4,0.2975
20kmE418N336,Sediment,PAHs,NAP,,,µg/kg,,160,27.1,0.169375
20kmE418N336,Sediment,PAHs,PA,,,µg/kg,,240,90.9,0.37875
20kmE418N336,Sediment,Metals,PB,,,µg/kg,,47000,41173.9819,0.876042168
20kmE418N336,Sediment,PAHs,PYR,,,µg/kg,,665,99.3,0.149323308
20kmE418N336,Sediment,Metals,ZN,,,µg/kg,,150000,122073.6147,0.813824098
20kmE418N338,Sediment,PAHs,ANT,,,µg/kg,,85,7.490040398,0.088118122
20kmE418N338,Sediment,PAHs,BAP,,,µg/kg,,430,12.75243947,0.029656836
20kmE418N338,Sediment,PAHs,BGHIP,,,µg/kg,,85,18.46682374,0.21725675
20kmE418N338,Sediment,PAHs,BAA,,,µg/kg,,261,13.04300138,0.049973185
20kmE418N338,Sediment,PCBs,CB101,,,µg/kg,,3,0.194676481,0.06489216
20kmE418N338,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.224701212,0.37450202
20kmE418N338,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.321878029,0.040744054
20kmE418N338,Sediment,PCBs,CB153,,,µg/kg,,40,0.41970054,0.010492513
20kmE418N338,Sediment,PCBs,CB180,,,µg/kg,,12,0.156580586,0.013048382
20kmE418N338,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.193707941,0.113945848
20kmE418N338,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.092334119,0.034197822
20kmE418N338,Sediment,Metals,CD,,,µg/kg,,1200,307.4769012,0.256230751
20kmE418N338,Sediment,PAHs,CHR,,,µg/kg,,384,14.81865751,0.038590254
20kmE418N338,Sediment,Metals,CR,,,µg/kg,,81000,82690.05951,1.020864932
20kmE418N338,Sediment,Metals,CU,,,µg/kg,,34000,30126.50239,0.8860736
20kmE418N338,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.104925135,0.047693243
20kmE418N338,Sediment,PAHs,FLU,,,µg/kg,,600,34.25402096,0.057090035
20kmE418N338,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.157226279,0.007861314
20kmE418N338,Sediment,Metals,HG,,,µg/kg,,150,217.3992474,1.449328316
20kmE418N338,Sediment,PAHs,ICDP,,,µg/kg,,240,17.04629884,0.071026245
20kmE418N338,Sediment,PAHs,NAP,,,µg/kg,,160,16.94944487,0.10593403
20kmE418N338,Sediment,PAHs,PA,,,µg/kg,,240,23.6646535,0.098602723
20kmE418N338,Sediment,Metals,PB,,,µg/kg,,47000,43568.86418,0.92699711
20kmE418N338,Sediment,PAHs,PYR,,,µg/kg,,665,24.43948526,0.036751106
20kmE418N338,Sediment,Metals,ZN,,,µg/kg,,150000,138207.8069,0.921385379
20kmE418N340,Sediment,PAHs,ANT,,,µg/kg,,85,1.851461141,0.021781896
20kmE418N340,Sediment,PAHs,BAP,,,µg/kg,,430,7.141855665,0.016608967
20kmE418N340,Sediment,PAHs,BGHIP,,,µg/kg,,85,6.924364917,0.081463117
20kmE418N340,Sediment,PAHs,BAA,,,µg/kg,,261,7.098372319,0.027196829
20kmE418N340,Sediment,PCBs,CB101,,,µg/kg,,3,0.507490748,0.169163583
20kmE418N340,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.507490748,0.845817913
20kmE418N340,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.507490748,0.064239335
20kmE418N340,Sediment,PCBs,CB153,,,µg/kg,,40,0.507490748,0.012687269
20kmE418N340,Sediment,PCBs,CB180,,,µg/kg,,12,0.507490748,0.042290896
20kmE418N340,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.507490748,0.298523969
20kmE418N340,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.507490748,0.187959536
20kmE418N340,Sediment,Metals,CD,,,µg/kg,,1200,473.3966182,0.394497182
20kmE418N340,Sediment,PAHs,CHR,,,µg/kg,,384,9.927305703,0.025852359
20kmE418N340,Sediment,Metals,CR,,,µg/kg,,81000,62818.49085,0.775536924
20kmE418N340,Sediment,Metals,CU,,,µg/kg,,34000,16611.39549,0.488570456
20kmE418N340,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.507490748,0.230677613
20kmE418N340,Sediment,Other organohalogens,DIELD,,,µg/kg,,2,0.507490748,0.253745374
20kmE418N340,Sediment,PAHs,FLU,,,µg/kg,,600,18.86062251,0.031434371
20kmE418N340,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.507490748,0.025374537
20kmE418N340,Sediment,Metals,HG,,,µg/kg,,150,167.7902887,1.118601925
20kmE418N340,Sediment,PAHs,ICDP,,,µg/kg,,240,7.825339011,0.032605579
20kmE418N340,Sediment,PAHs,NAP,,,µg/kg,,160,2.480450038,0.015502813
20kmE418N340,Sediment,PAHs,PA,,,µg/kg,,240,10.02979645,0.041790819
20kmE418N340,Sediment,Metals,PB,,,µg/kg,,47000,51486.37885,1.095454869
20kmE418N340,Sediment,PAHs,PYR,,,µg/kg,,665,12.52725019,0.01883797
20kmE418N340,Sediment,Metals,ZN,,,µg/kg,,150000,141802.5899,0.945350599
20kmE418N342,Sediment,PAHs,ANT,,,µg/kg,,85,5.4888484,0.064574687
20kmE418N342,Sediment,PAHs,BAP,,,µg/kg,,430,11.90549253,0.027687192
20kmE418N342,Sediment,PAHs,BGHIP,,,µg/kg,,85,12.8090764,0.150695016
20kmE418N342,Sediment,PAHs,BAA,,,µg/kg,,261,10.17327973,0.038978083
20kmE418N342,Sediment,PCBs,CB101,,,µg/kg,,3,0.119094,0.039698
20kmE418N342,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.1180352,0.196725333
20kmE418N342,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.1263984,0.015999797
20kmE418N342,Sediment,PCBs,CB153,,,µg/kg,,40,0.256961733,0.006424043
20kmE418N342,Sediment,PCBs,CB180,,,µg/kg,,12,0.112875733,0.009406311
20kmE418N342,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.085621067,0.050365333
20kmE418N342,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.056505733,0.020928049
20kmE418N342,Sediment,Metals,CD,,,µg/kg,,1200,2985.333183,2.487777652
20kmE418N342,Sediment,Metals,CR,,,µg/kg,,81000,121517.9329,1.500221394
20kmE418N342,Sediment,Metals,CU,,,µg/kg,,34000,107568.948,3.16379259
20kmE418N342,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.109839733,0.049927152
20kmE418N342,Sediment,PAHs,FLU,,,µg/kg,,600,23.8410364,0.039735061
20kmE418N342,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.096578667,0.004828933
20kmE418N342,Sediment,Metals,HG,,,µg/kg,,150,890.0399051,5.933599368
20kmE418N342,Sediment,PAHs,ICDP,,,µg/kg,,240,13.9368332,0.058070138
20kmE418N342,Sediment,PAHs,NAP,,,µg/kg,,160,14.2353296,0.08897081
20kmE418N342,Sediment,PAHs,PA,,,µg/kg,,240,16.25180493,0.067715854
20kmE418N342,Sediment,Metals,PB,,,µg/kg,,47000,115128.4439,2.449541359
20kmE418N342,Sediment,PAHs,PYR,,,µg/kg,,665,18.4428576,0.02773362
20kmE418N342,Sediment,Metals,ZN,,,µg/kg,,150000,704996.8488,4.699978992
20kmE418N344,Sediment,PAHs,ANT,,,µg/kg,,85,5.389735352,0.063408651
20kmE418N344,Sediment,PAHs,BAP,,,µg/kg,,430,9.362464001,0.021773172
20kmE418N344,Sediment,PAHs,BGHIP,,,µg/kg,,85,17.50755813,0.205971272
20kmE418N344,Sediment,PAHs,BAA,,,µg/kg,,261,10.88587244,0.041708324
20kmE418N344,Sediment,PCBs,CB101,,,µg/kg,,3,0.172238806,0.057412935
20kmE418N344,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.126497419,0.210829032
20kmE418N344,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.233343512,0.029537153
20kmE418N344,Sediment,PCBs,CB153,,,µg/kg,,40,0.340380669,0.008509517
20kmE418N344,Sediment,PCBs,CB180,,,µg/kg,,12,0.175748323,0.014645694
20kmE418N344,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.104275993,0.061338819
20kmE418N344,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.068431634,0.02534505
20kmE418N344,Sediment,Metals,CD,,,µg/kg,,1200,1294.490206,1.078741838
20kmE418N344,Sediment,Metals,CR,,,µg/kg,,81000,95407.72601,1.177873161
20kmE418N344,Sediment,Metals,CU,,,µg/kg,,34000,44288.52464,1.302603666
20kmE418N344,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.11062697,0.050284986
20kmE418N344,Sediment,PAHs,FLU,,,µg/kg,,600,28.8779137,0.048129856
20kmE418N344,Sediment,Organochlorines,HCB,,,µg/kg,,20,0.132072796,0.00660364
20kmE418N344,Sediment,Metals,HG,,,µg/kg,,150,662.1923956,4.414615971
20kmE418N344,Sediment,PAHs,ICDP,,,µg/kg,,240,18.25875089,0.076078129
20kmE418N344,Sediment,PAHs,NAP,,,µg/kg,,160,13.76473628,0.086029602
20kmE418N344,Sediment,PAHs,PA,,,µg/kg,,240,17.44070919,0.072669622
20kmE418N344,Sediment,Metals,PB,,,µg/kg,,47000,96679.90717,2.057019302
20kmE418N344,Sediment,PAHs,PYR,,,µg/kg,,665,22.24740275,0.033454741
20kmE418N344,Sediment,Metals,ZN,,,µg/kg,,150000,329730.9775,2.198206517
20kmE418N358,Sediment,PAHs,BAP,,,µg/kg,,430,0.464,0.00107907
20kmE418N358,Sediment,PAHs,BGHIP,,,µg/kg,,85,0.006,7.06E-05
20kmE418N358,Sediment,PAHs,BAA,,,µg/kg,,261,0.032,0.000122605
20kmE418N358,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.1848,0.308
20kmE418N358,Sediment,Metals,CD,,,µg/kg,,1200,30,0.025
20kmE418N358,Sediment,Metals,CR,,,µg/kg,,81000,9000,0.111111111
20kmE418N358,Sediment,Metals,CU,,,µg/kg,,34000,600,0.017647059
20kmE418N358,Sediment,PAHs,DBT,,,µg/kg,,190,0.136,0.000715789
20kmE418N358,Sediment,PAHs,FLU,,,µg/kg,,600,0.048,8.00E-05
20kmE418N358,Sediment,Metals,HG,,,µg/kg,,150,10,0.066666667
20kmE418N358,Sediment,PAHs,ICDP,,,µg/kg,,240,0.084,0.00035
20kmE418N358,Sediment,PAHs,NAP,,,µg/kg,,160,0.04,0.00025
20kmE418N358,Sediment,PAHs,PA,,,µg/kg,,240,0.1,0.000416667
20kmE418N358,Sediment,Metals,PB,,,µg/kg,,47000,4700,0.1
20kmE418N358,Sediment,PAHs,PYR,,,µg/kg,,665,0.05,7.52E-05
20kmE418N358,Sediment,Organotins,TBTIN,,,µg/kg,,1.6,0.01,0.00625
20kmE418N358,Sediment,Metals,ZN,,,µg/kg,,150000,21000,0.14
20kmE418N372,Sediment,PAHs,ANT,,,µg/kg,,85,0.034,4.00E-04
20kmE418N372,Sediment,PAHs,BAP,,,µg/kg,,430,0.064,0.000148837
20kmE418N372,Sediment,PAHs,BGHIP,,,µg/kg,,85,0.035,0.000411765
20kmE418N372,Sediment,PAHs,BAA,,,µg/kg,,261,0.011,4.21E-05
20kmE418N372,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.146,0.243333333
20kmE418N372,Sediment,Metals,CD,,,µg/kg,,1200,20,0.016666667
20kmE418N372,Sediment,Metals,CR,,,µg/kg,,81000,4950,0.061111111
20kmE418N372,Sediment,Metals,CU,,,µg/kg,,34000,450,0.013235294
20kmE418N372,Sediment,PAHs,DBT,,,µg/kg,,190,0.026,0.000136842
20kmE418N372,Sediment,PAHs,FLU,,,µg/kg,,600,0.029,4.83E-05
20kmE418N372,Sediment,Metals,HG,,,µg/kg,,150,6,0.04
20kmE418N372,Sediment,PAHs,ICDP,,,µg/kg,,240,0.066,0.000275
20kmE418N372,Sediment,PAHs,NAP,,,µg/kg,,160,0.04,0.00025
20kmE418N372,Sediment,PAHs,PA,,,µg/kg,,240,0.069,0.0002875
20kmE418N372,Sediment,Metals,PB,,,µg/kg,,47000,3000,0.063829787
20kmE418N372,Sediment,PAHs,PYR,,,µg/kg,,665,0.05,7.52E-05
20kmE418N372,Sediment,Organotins,TBTIN,,,µg/kg,,1.6,0.0075,0.0046875
20kmE418N372,Sediment,Metals,ZN,,,µg/kg,,150000,8000,0.053333333
20kmE420N206,Sediment,PAHs,ANT,,,µg/kg,,85,0.366,0.004305882
20kmE420N206,Sediment,PAHs,BAP,,,µg/kg,,430,0.8784,0.002042791
20kmE420N206,Sediment,PAHs,BGHIP,,,µg/kg,,85,1.83,0.021529412
20kmE420N206,Sediment,PAHs,BAA,,,µg/kg,,261,2.4888,0.009535632
20kmE420N206,Sediment,PCBs,CB101,,,µg/kg,,3,0.0732,0.0244
20kmE420N206,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.0366,0.061
20kmE420N206,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.0366,0.004632911
20kmE420N206,Sediment,PCBs,CB153,,,µg/kg,,40,0.0732,0.00183
20kmE420N206,Sediment,PCBs,CB180,,,µg/kg,,12,0.0366,0.00305
20kmE420N206,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.31476,0.185152941
20kmE420N206,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.0732,0.027111111
20kmE420N206,Sediment,Metals,CD,,,µg/kg,,1200,41.38088633,0.034484072
20kmE420N206,Sediment,PAHs,CHR,,,µg/kg,,384,3.7332,0.009721875
20kmE420N206,Sediment,Metals,CR,,,µg/kg,,81000,3310.470906,0.040870011
20kmE420N206,Sediment,Metals,CU,,,µg/kg,,34000,3310.470906,0.097366791
20kmE420N206,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,0.183,0.083181818
20kmE420N206,Sediment,PAHs,FLU,,,µg/kg,,600,1.6836,0.002806
20kmE420N206,Sediment,PAHs,HCHG,,,µg/kg,,3,0.0366,0.0122
20kmE420N206,Sediment,Metals,HG,,,µg/kg,,150,8.276177266,0.055174515
20kmE420N206,Sediment,PAHs,ICDP,,,µg/kg,,240,1.83,0.007625
20kmE420N206,Sediment,PAHs,NAP,,,µg/kg,,160,3.5868,0.0224175
20kmE420N206,Sediment,PAHs,PA,,,µg/kg,,240,1.6836,0.007015
20kmE420N206,Sediment,Metals,PB,,,µg/kg,,47000,4138.088633,0.088044439
20kmE420N206,Sediment,PAHs,PYR,,,µg/kg,,665,1.6104,0.002421654
20kmE420N206,Sediment,Metals,ZN,,,µg/kg,,150000,7448.559539,0.049657064
20kmE420N208,Sediment,PAHs,ANT,,,µg/kg,,85,85.694,1.008164706
20kmE420N208,Sediment,PAHs,BAP,,,µg/kg,,430,463.568,1.078065116
20kmE420N208,Sediment,PAHs,BGHIP,,,µg/kg,,85,370.916,4.363717647
20kmE420N208,Sediment,PAHs,BAA,,,µg/kg,,261,432.796,1.658222222
20kmE420N208,Sediment,PCBs,CB101,,,µg/kg,,3,0.62538,0.20846
20kmE420N208,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.56098,0.934966667
20kmE420N208,Sediment,PCBs,CB138,,,µg/kg,,7.9,1.35072,0.170977215
20kmE420N208,Sediment,PCBs,CB153,,,µg/kg,,40,1.47644,0.036911
20kmE420N208,Sediment,PCBs,CB180,,,µg/kg,,12,0.87514,0.072928333
20kmE420N208,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.88676,0.521623529
20kmE420N208,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.4298,0.159185185
20kmE420N208,Sediment,Metals,CD,,,µg/kg,,1200,41.38088633,0.034484072
20kmE420N208,Sediment,PAHs,CHR,,,µg/kg,,384,491.078,1.278848958
20kmE420N208,Sediment,Metals,CR,,,µg/kg,,81000,7034.750676,0.086848774
20kmE420N208,Sediment,Metals,CU,,,µg/kg,,34000,4965.70636,0.146050187
20kmE420N208,Sediment,Other organohalogens,DDEPP,,,µg/kg,,2.2,1.87754,0.853427273
20kmE420N208,Sediment,PAHs,FLU,,,µg/kg,,600,910.168,1.516946667
20kmE420N208,Sediment,PAHs,HCHG,,,µg/kg,,3,0.16688,0.055626667
20kmE420N208,Sediment,Metals,HG,,,µg/kg,,150,91.03794993,0.606919666
20kmE420N208,Sediment,PAHs,ICDP,,,µg/kg,,240,401.534,1.673058333
20kmE420N208,Sediment,PAHs,NAP,,,µg/kg,,160,15.3342,0.09583875
20kmE420N208,Sediment,PAHs,PA,,,µg/kg,,240,263.4982,1.097909167
20kmE420N208,Sediment,Metals,PB,,,µg/kg,,47000,14897.11908,0.31695998
20kmE420N208,Sediment,PAHs,PYR,,,µg/kg,,665,842.436,1.266821053
20kmE420N208,Sediment,Metals,ZN,,,µg/kg,,150000,26069.95839,0.173799723
20kmE420N212,Sediment,PAHs,ANT,,,µg/kg,,85,0.812,0.009552941
20kmE420N212,Sediment,PAHs,BAP,,,µg/kg,,430,47.4208,0.11028093
20kmE420N212,Sediment,PAHs,BGHIP,,,µg/kg,,85,39.1384,0.460451765
20kmE420N212,Sediment,PAHs,BAA,,,µg/kg,,261,42.3864,0.1624
20kmE420N212,Sediment,PCBs,CB101,,,µg/kg,,3,0.1624,0.054133333
20kmE420N212,Sediment,PCBs,CB118,,,µg/kg,,0.6,0.0812,0.135333333
20kmE420N212,Sediment,PCBs,CB138,,,µg/kg,,7.9,0.27608,0.034946835
20kmE420N212,Sediment,PCBs,CB153,,,µg/kg,,40,0.42224,0.010556
20kmE420N212,Sediment,PCBs,CB180,,,µg/kg,,12,0.0812,0.006766667
20kmE420N212,Sediment,PCBs,CB28,,,µg/kg,,1.7,0.1624,0.095529412
20kmE420N212,Sediment,PCBs,CB52,,,µg/kg,,2.7,0.1624,0.060148148
20kmE420N212,Sediment,Metals,CD,,,µg/kg,,1200,41.38088633,0.034484072
20kmE420N212,Sediment,PAHs,CHR,,,µg/kg,,384,50.9936,0.132795833
20kmE420N212,Sediment,Metals,CR,,,µg/kg,,81000,11586.64817,0.143045039
